date,sku_id,pharmacy_type,demand_type,units_sold,week_of_year,ili_pct,is_holiday,vbp_10_active
2025-03-10,SKU_0044,independent,intermittent,15,11,3.18,0,0
2025-03-17,SKU_0044,independent,intermittent,13,12,3.1,0,0
2025-03-24,SKU_0044,independent,intermittent,0,13,3.13,0,0
2025-03-31,SKU_0044,independent,intermittent,0,14,3.22,0,0
2025-04-07,SKU_0044,independent,intermittent,0,15,2.98,0,1
2025-04-14,SKU_0044,independent,intermittent,0,16,3.44,0,1
2025-04-21,SKU_0044,independent,intermittent,0,17,3.76,0,1
2025-04-28,SKU_0044,independent,intermittent,11,18,4.53,0,1
2025-05-05,SKU_0044,independent,intermittent,23,19,4.54,1,1
2025-05-12,SKU_0044,independent,intermittent,0,20,4.06,0,1
2025-05-19,SKU_0044,independent,intermittent,14,21,5.05,0,1
2025-05-26,SKU_0044,independent,intermittent,11,22,5.03,0,1
2025-06-02,SKU_0044,independent,intermittent,16,23,5.13,0,1
2025-06-09,SKU_0044,independent,intermittent,0,24,5.74,0,1
2025-06-16,SKU_0044,independent,intermittent,20,25,5.98,0,1
2025-06-23,SKU_0044,independent,intermittent,0,26,5.97,0,1
2025-06-30,SKU_0044,independent,intermittent,0,27,5.3,0,1
2025-07-07,SKU_0044,independent,intermittent,0,28,5.34,0,1
2025-07-14,SKU_0044,independent,intermittent,0,29,5.34,0,1
2025-07-21,SKU_0044,independent,intermittent,0,30,5.26,0,1
2025-07-28,SKU_0044,independent,intermittent,26,31,4.36,0,1
2025-08-04,SKU_0044,independent,intermittent,23,32,3.99,0,1
2025-08-11,SKU_0044,independent,intermittent,0,33,3.15,0,1
2025-08-18,SKU_0044,independent,intermittent,21,34,2.55,0,1
2025-08-25,SKU_0044,independent,intermittent,0,35,2.66,0,1
2025-09-01,SKU_0044,independent,intermittent,20,36,2.24,0,1
2025-09-08,SKU_0044,independent,intermittent,19,37,1.15,0,1
2025-09-15,SKU_0044,independent,intermittent,0,38,0.96,0,1
2025-09-22,SKU_0044,independent,intermittent,0,39,0.5,0,1
2025-09-29,SKU_0044,independent,intermittent,30,40,0.5,0,1
2025-10-06,SKU_0044,independent,intermittent,0,41,0.5,1,1
2025-10-13,SKU_0044,independent,intermittent,0,42,0.5,0,1
2025-10-20,SKU_0044,independent,intermittent,11,43,0.5,0,1
2025-10-27,SKU_0044,independent,intermittent,0,44,0.5,0,1
2025-11-03,SKU_0044,independent,intermittent,12,45,0.5,0,1
2025-11-10,SKU_0044,independent,intermittent,13,46,0.5,0,1
2025-11-17,SKU_0044,independent,intermittent,15,47,0.5,0,1
2025-11-24,SKU_0044,independent,intermittent,21,48,0.5,0,1
2025-12-01,SKU_0044,independent,intermittent,21,49,0.5,0,1
2025-12-08,SKU_0044,independent,intermittent,0,50,0.5,0,1
2025-12-15,SKU_0044,independent,intermittent,0,51,0.5,0,1
2025-12-22,SKU_0044,independent,intermittent,29,52,0.5,0,1
2025-12-29,SKU_0044,independent,intermittent,0,1,1.24,0,1
2026-01-05,SKU_0044,independent,intermittent,0,2,0.87,0,1
2026-01-12,SKU_0044,independent,intermittent,0,3,1.07,0,1
2026-01-19,SKU_0044,independent,intermittent,20,4,1.46,0,1
2026-01-26,SKU_0044,independent,intermittent,0,5,2.2,1,1
2026-02-02,SKU_0044,independent,intermittent,0,6,2.2,1,1
2026-02-09,SKU_0044,independent,intermittent,0,7,2.07,1,1
2026-02-16,SKU_0044,independent,intermittent,0,8,2.59,0,1
2026-02-23,SKU_0044,independent,intermittent,14,9,2.57,0,1
2026-03-02,SKU_0044,independent,intermittent,0,10,2.99,0,1
2026-03-09,SKU_0044,independent,intermittent,23,11,2.52,0,1
2026-03-16,SKU_0044,independent,intermittent,27,12,2.77,0,1
2026-03-23,SKU_0044,independent,intermittent,0,13,2.88,0,1
2026-03-30,SKU_0044,independent,intermittent,0,14,2.66,0,1
2026-04-06,SKU_0044,independent,intermittent,17,15,3.45,0,1
2026-04-13,SKU_0044,independent,intermittent,12,16,3.63,0,1
2026-04-20,SKU_0044,independent,intermittent,29,17,3.77,0,1
2026-04-27,SKU_0044,independent,intermittent,28,18,3.93,0,1
2026-05-04,SKU_0044,independent,intermittent,16,19,3.77,1,1
2026-05-11,SKU_0044,independent,intermittent,25,20,4.38,0,1
2026-05-18,SKU_0044,independent,intermittent,17,21,4.66,0,1
2026-05-25,SKU_0044,independent,intermittent,0,22,4.74,0,1
2024-06-03,SKU_0045,hospital,intermittent,0,23,5.7,0,0
2024-06-10,SKU_0045,hospital,intermittent,17,24,5.63,0,0
2024-06-17,SKU_0045,hospital,intermittent,0,25,6.0,0,0
2024-06-24,SKU_0045,hospital,intermittent,27,26,6.33,0,0
2024-07-01,SKU_0045,hospital,intermittent,0,27,5.66,0,0
2024-07-08,SKU_0045,hospital,intermittent,0,28,5.52,0,0
2024-07-15,SKU_0045,hospital,intermittent,18,29,5.93,0,0
2024-07-22,SKU_0045,hospital,intermittent,20,30,5.34,0,0
2024-07-29,SKU_0045,hospital,intermittent,0,31,4.51,0,0
2024-08-05,SKU_0045,hospital,intermittent,30,32,4.4,0,0
2024-08-12,SKU_0045,hospital,intermittent,25,33,3.53,0,0
2024-08-19,SKU_0045,hospital,intermittent,0,34,2.96,0,0
2024-08-26,SKU_0045,hospital,intermittent,0,35,2.61,0,0
2024-09-02,SKU_0045,hospital,intermittent,12,36,1.25,0,0
2024-09-09,SKU_0045,hospital,intermittent,0,37,0.72,0,0
2024-09-16,SKU_0045,hospital,intermittent,16,38,0.57,0,0
2024-09-23,SKU_0045,hospital,intermittent,0,39,0.5,0,0
2024-09-30,SKU_0045,hospital,intermittent,0,40,0.5,0,0
2024-10-07,SKU_0045,hospital,intermittent,0,41,0.5,1,0
2024-10-14,SKU_0045,hospital,intermittent,26,42,0.5,0,0
2024-10-21,SKU_0045,hospital,intermittent,0,43,0.5,0,0
2024-10-28,SKU_0045,hospital,intermittent,19,44,0.5,0,0
2024-11-04,SKU_0045,hospital,intermittent,18,45,0.5,0,0
2024-11-11,SKU_0045,hospital,intermittent,0,46,0.5,0,0
2024-11-18,SKU_0045,hospital,intermittent,19,47,0.5,0,0
2024-11-25,SKU_0045,hospital,intermittent,0,48,0.5,0,0
2024-12-02,SKU_0045,hospital,intermittent,0,49,0.5,0,0
2024-12-09,SKU_0045,hospital,intermittent,23,50,0.5,0,0
2024-12-16,SKU_0045,hospital,intermittent,11,51,0.5,0,0
2024-12-23,SKU_0045,hospital,intermittent,0,52,0.5,0,0
2024-12-30,SKU_0045,hospital,intermittent,0,1,0.66,0,0
2025-01-06,SKU_0045,hospital,intermittent,0,2,1.85,0,0
2025-01-13,SKU_0045,hospital,intermittent,0,3,1.5,0,0
2025-01-20,SKU_0045,hospital,intermittent,14,4,1.41,1,0
2025-01-27,SKU_0045,hospital,intermittent,22,5,2.31,1,0
2025-02-03,SKU_0045,hospital,intermittent,0,6,1.81,1,0
2025-02-10,SKU_0045,hospital,intermittent,23,7,2.48,1,0
2025-02-17,SKU_0045,hospital,intermittent,0,8,1.88,0,0
2025-02-24,SKU_0045,hospital,intermittent,28,9,2.23,0,0
2025-03-03,SKU_0045,hospital,intermittent,26,10,2.88,0,0
2025-03-10,SKU_0045,hospital,intermittent,0,11,3.18,0,0
2025-03-17,SKU_0045,hospital,intermittent,0,12,3.1,0,0
2025-03-24,SKU_0045,hospital,intermittent,0,13,3.13,0,0
2025-03-31,SKU_0045,hospital,intermittent,0,14,3.22,0,0
2025-04-07,SKU_0045,hospital,intermittent,0,15,2.98,0,1
2025-04-14,SKU_0045,hospital,intermittent,0,16,3.44,0,1
2025-04-21,SKU_0045,hospital,intermittent,0,17,3.76,0,1
2025-04-28,SKU_0045,hospital,intermittent,0,18,4.53,0,1
2025-05-05,SKU_0045,hospital,intermittent,0,19,4.54,1,1
2025-05-12,SKU_0045,hospital,intermittent,16,20,4.06,0,1
2025-05-19,SKU_0045,hospital,intermittent,14,21,5.05,0,1
2025-05-26,SKU_0045,hospital,intermittent,20,22,5.03,0,1
2025-06-02,SKU_0045,hospital,intermittent,23,23,5.13,0,1
2025-06-09,SKU_0045,hospital,intermittent,20,24,5.74,0,1
2025-06-16,SKU_0045,hospital,intermittent,18,25,5.98,0,1
2025-06-23,SKU_0045,hospital,intermittent,0,26,5.97,0,1
2025-06-30,SKU_0045,hospital,intermittent,0,27,5.3,0,1
2025-07-07,SKU_0045,hospital,intermittent,22,28,5.34,0,1
2025-07-14,SKU_0045,hospital,intermittent,27,29,5.34,0,1
2025-07-21,SKU_0045,hospital,intermittent,0,30,5.26,0,1
2025-07-28,SKU_0045,hospital,intermittent,0,31,4.36,0,1
2025-08-04,SKU_0045,hospital,intermittent,0,32,3.99,0,1
2025-08-11,SKU_0045,hospital,intermittent,0,33,3.15,0,1
2025-08-18,SKU_0045,hospital,intermittent,0,34,2.55,0,1
2025-08-25,SKU_0045,hospital,intermittent,23,35,2.66,0,1
2025-09-01,SKU_0045,hospital,intermittent,17,36,2.24,0,1
2025-09-08,SKU_0045,hospital,intermittent,0,37,1.15,0,1
2025-09-15,SKU_0045,hospital,intermittent,18,38,0.96,0,1
2025-09-22,SKU_0045,hospital,intermittent,0,39,0.5,0,1
2025-09-29,SKU_0045,hospital,intermittent,17,40,0.5,0,1
2025-10-06,SKU_0045,hospital,intermittent,0,41,0.5,1,1
2025-10-13,SKU_0045,hospital,intermittent,17,42,0.5,0,1
2025-10-20,SKU_0045,hospital,intermittent,30,43,0.5,0,1
2025-10-27,SKU_0045,hospital,intermittent,0,44,0.5,0,1
2025-11-03,SKU_0045,hospital,intermittent,0,45,0.5,0,1
2025-11-10,SKU_0045,hospital,intermittent,25,46,0.5,0,1
2025-11-17,SKU_0045,hospital,intermittent,0,47,0.5,0,1
2025-11-24,SKU_0045,hospital,intermittent,0,48,0.5,0,1
2025-12-01,SKU_0045,hospital,intermittent,0,49,0.5,0,1
2025-12-08,SKU_0045,hospital,intermittent,0,50,0.5,0,1
2025-12-15,SKU_0045,hospital,intermittent,0,51,0.5,0,1
2025-12-22,SKU_0045,hospital,intermittent,27,52,0.5,0,1
2025-12-29,SKU_0045,hospital,intermittent,26,1,1.24,0,1
2026-01-05,SKU_0045,hospital,intermittent,0,2,0.87,0,1
2026-01-12,SKU_0045,hospital,intermittent,0,3,1.07,0,1
2026-01-19,SKU_0045,hospital,intermittent,15,4,1.46,0,1
2026-01-26,SKU_0045,hospital,intermittent,0,5,2.2,1,1
2026-02-02,SKU_0045,hospital,intermittent,22,6,2.2,1,1
2026-02-09,SKU_0045,hospital,intermittent,19,7,2.07,1,1
2026-02-16,SKU_0045,hospital,intermittent,19,8,2.59,0,1
2026-02-23,SKU_0045,hospital,intermittent,15,9,2.57,0,1
2026-03-02,SKU_0045,hospital,intermittent,12,10,2.99,0,1
2026-03-09,SKU_0045,hospital,intermittent,24,11,2.52,0,1
2026-03-16,SKU_0045,hospital,intermittent,0,12,2.77,0,1
2026-03-23,SKU_0045,hospital,intermittent,25,13,2.88,0,1
2026-03-30,SKU_0045,hospital,intermittent,18,14,2.66,0,1
2026-04-06,SKU_0045,hospital,intermittent,17,15,3.45,0,1
2026-04-13,SKU_0045,hospital,intermittent,20,16,3.63,0,1
2026-04-20,SKU_0045,hospital,intermittent,25,17,3.77,0,1
2026-04-27,SKU_0045,hospital,intermittent,19,18,3.93,0,1
2026-05-04,SKU_0045,hospital,intermittent,24,19,3.77,1,1
2026-05-11,SKU_0045,hospital,intermittent,0,20,4.38,0,1
2026-05-18,SKU_0045,hospital,intermittent,19,21,4.66,0,1
2026-05-25,SKU_0045,hospital,intermittent,20,22,4.74,0,1
2024-06-03,SKU_0045,chain,intermittent,12,23,5.7,0,0
2024-06-10,SKU_0045,chain,intermittent,0,24,5.63,0,0
2024-06-17,SKU_0045,chain,intermittent,11,25,6.0,0,0
2024-06-24,SKU_0045,chain,intermittent,16,26,6.33,0,0
2024-07-01,SKU_0045,chain,intermittent,0,27,5.66,0,0
2024-07-08,SKU_0045,chain,intermittent,0,28,5.52,0,0
2024-07-15,SKU_0045,chain,intermittent,13,29,5.93,0,0
2024-07-22,SKU_0045,chain,intermittent,0,30,5.34,0,0
2024-07-29,SKU_0045,chain,intermittent,16,31,4.51,0,0
2024-08-05,SKU_0045,chain,intermittent,0,32,4.4,0,0
2024-08-12,SKU_0045,chain,intermittent,11,33,3.53,0,0
2024-08-19,SKU_0045,chain,intermittent,25,34,2.96,0,0
2024-08-26,SKU_0045,chain,intermittent,19,35,2.61,0,0
2024-09-02,SKU_0045,chain,intermittent,19,36,1.25,0,0
2024-09-09,SKU_0045,chain,intermittent,21,37,0.72,0,0
2024-09-16,SKU_0045,chain,intermittent,0,38,0.57,0,0
2024-09-23,SKU_0045,chain,intermittent,0,39,0.5,0,0
2024-09-30,SKU_0045,chain,intermittent,13,40,0.5,0,0
2024-10-07,SKU_0045,chain,intermittent,8,41,0.5,1,0
2024-10-14,SKU_0045,chain,intermittent,16,42,0.5,0,0
2024-10-21,SKU_0045,chain,intermittent,13,43,0.5,0,0
2024-10-28,SKU_0045,chain,intermittent,0,44,0.5,0,0
2024-11-04,SKU_0045,chain,intermittent,0,45,0.5,0,0
2024-11-11,SKU_0045,chain,intermittent,12,46,0.5,0,0
2024-11-18,SKU_0045,chain,intermittent,13,47,0.5,0,0
2024-11-25,SKU_0045,chain,intermittent,14,48,0.5,0,0
2024-12-02,SKU_0045,chain,intermittent,8,49,0.5,0,0
2024-12-09,SKU_0045,chain,intermittent,13,50,0.5,0,0
2024-12-16,SKU_0045,chain,intermittent,6,51,0.5,0,0
2024-12-23,SKU_0045,chain,intermittent,12,52,0.5,0,0
2024-12-30,SKU_0045,chain,intermittent,18,1,0.66,0,0
2025-01-06,SKU_0045,chain,intermittent,16,2,1.85,0,0
2025-01-13,SKU_0045,chain,intermittent,12,3,1.5,0,0
2025-01-20,SKU_0045,chain,intermittent,0,4,1.41,1,0
2025-01-27,SKU_0045,chain,intermittent,10,5,2.31,1,0
2025-02-03,SKU_0045,chain,intermittent,0,6,1.81,1,0
2025-02-10,SKU_0045,chain,intermittent,36,7,2.48,1,0
2025-02-17,SKU_0045,chain,intermittent,25,8,1.88,0,0
2025-02-24,SKU_0045,chain,intermittent,14,9,2.23,0,0
2025-03-03,SKU_0045,chain,intermittent,15,10,2.88,0,0
2025-03-10,SKU_0045,chain,intermittent,0,11,3.18,0,0
2025-03-17,SKU_0045,chain,intermittent,11,12,3.1,0,0
2025-03-24,SKU_0045,chain,intermittent,16,13,3.13,0,0
2025-03-31,SKU_0045,chain,intermittent,0,14,3.22,0,0
2025-04-07,SKU_0045,chain,intermittent,19,15,2.98,0,1
2025-04-14,SKU_0045,chain,intermittent,23,16,3.44,0,1
2025-04-21,SKU_0045,chain,intermittent,16,17,3.76,0,1
2025-04-28,SKU_0045,chain,intermittent,14,18,4.53,0,1
2025-05-05,SKU_0045,chain,intermittent,8,19,4.54,1,1
2025-05-12,SKU_0045,chain,intermittent,18,20,4.06,0,1
2025-05-19,SKU_0045,chain,intermittent,0,21,5.05,0,1
2025-05-26,SKU_0045,chain,intermittent,0,22,5.03,0,1
2025-06-02,SKU_0045,chain,intermittent,19,23,5.13,0,1
2025-06-09,SKU_0045,chain,intermittent,20,24,5.74,0,1
2025-06-16,SKU_0045,chain,intermittent,12,25,5.98,0,1
2025-06-23,SKU_0045,chain,intermittent,12,26,5.97,0,1
2025-06-30,SKU_0045,chain,intermittent,11,27,5.3,0,1
2025-07-07,SKU_0045,chain,intermittent,0,28,5.34,0,1
2025-07-14,SKU_0045,chain,intermittent,0,29,5.34,0,1
2025-07-21,SKU_0045,chain,intermittent,8,30,5.26,0,1
2025-07-28,SKU_0045,chain,intermittent,17,31,4.36,0,1
2025-08-04,SKU_0045,chain,intermittent,16,32,3.99,0,1
2025-08-11,SKU_0045,chain,intermittent,17,33,3.15,0,1
2025-08-18,SKU_0045,chain,intermittent,10,34,2.55,0,1
2025-08-25,SKU_0045,chain,intermittent,10,35,2.66,0,1
2025-09-01,SKU_0045,chain,intermittent,14,36,2.24,0,1
2025-09-08,SKU_0045,chain,intermittent,14,37,1.15,0,1
2025-09-15,SKU_0045,chain,intermittent,13,38,0.96,0,1
2025-09-22,SKU_0045,chain,intermittent,0,39,0.5,0,1
2025-09-29,SKU_0045,chain,intermittent,24,40,0.5,0,1
2025-10-06,SKU_0045,chain,intermittent,16,41,0.5,1,1
2025-10-13,SKU_0045,chain,intermittent,27,42,0.5,0,1
2025-10-20,SKU_0045,chain,intermittent,21,43,0.5,0,1
2025-10-27,SKU_0045,chain,intermittent,0,44,0.5,0,1
2025-11-03,SKU_0045,chain,intermittent,10,45,0.5,0,1
2025-11-10,SKU_0045,chain,intermittent,0,46,0.5,0,1
2025-11-17,SKU_0045,chain,intermittent,12,47,0.5,0,1
2025-11-24,SKU_0045,chain,intermittent,8,48,0.5,0,1
2025-12-01,SKU_0045,chain,intermittent,23,49,0.5,0,1
2025-12-08,SKU_0045,chain,intermittent,0,50,0.5,0,1
2025-12-15,SKU_0045,chain,intermittent,10,51,0.5,0,1
2025-12-22,SKU_0045,chain,intermittent,0,52,0.5,0,1
2025-12-29,SKU_0045,chain,intermittent,11,1,1.24,0,1
2026-01-05,SKU_0045,chain,intermittent,11,2,0.87,0,1
2026-01-12,SKU_0045,chain,intermittent,13,3,1.07,0,1
2026-01-19,SKU_0045,chain,intermittent,25,4,1.46,0,1
2026-01-26,SKU_0045,chain,intermittent,11,5,2.2,1,1
2026-02-02,SKU_0045,chain,intermittent,24,6,2.2,1,1
2026-02-09,SKU_0045,chain,intermittent,18,7,2.07,1,1
2026-02-16,SKU_0045,chain,intermittent,0,8,2.59,0,1
2026-02-23,SKU_0045,chain,intermittent,0,9,2.57,0,1
2026-03-02,SKU_0045,chain,intermittent,0,10,2.99,0,1
2026-03-09,SKU_0045,chain,intermittent,21,11,2.52,0,1
2026-03-16,SKU_0045,chain,intermittent,0,12,2.77,0,1
2026-03-23,SKU_0045,chain,intermittent,0,13,2.88,0,1
2026-03-30,SKU_0045,chain,intermittent,15,14,2.66,0,1
2026-04-06,SKU_0045,chain,intermittent,18,15,3.45,0,1
2026-04-13,SKU_0045,chain,intermittent,13,16,3.63,0,1
2026-04-20,SKU_0045,chain,intermittent,15,17,3.77,0,1
2026-04-27,SKU_0045,chain,intermittent,0,18,3.93,0,1
2026-05-04,SKU_0045,chain,intermittent,0,19,3.77,1,1
2026-05-11,SKU_0045,chain,intermittent,0,20,4.38,0,1
2026-05-18,SKU_0045,chain,intermittent,9,21,4.66,0,1
2026-05-25,SKU_0045,chain,intermittent,17,22,4.74,0,1
2024-06-03,SKU_0045,independent,intermittent,7,23,5.7,0,0
2024-06-10,SKU_0045,independent,intermittent,6,24,5.63,0,0
2024-06-17,SKU_0045,independent,intermittent,7,25,6.0,0,0
2024-06-24,SKU_0045,independent,intermittent,3,26,6.33,0,0
2024-07-01,SKU_0045,independent,intermittent,3,27,5.66,0,0
2024-07-08,SKU_0045,independent,intermittent,8,28,5.52,0,0
2024-07-15,SKU_0045,independent,intermittent,14,29,5.93,0,0
2024-07-22,SKU_0045,independent,intermittent,8,30,5.34,0,0
2024-07-29,SKU_0045,independent,intermittent,5,31,4.51,0,0
2024-08-05,SKU_0045,independent,intermittent,4,32,4.4,0,0
2024-08-12,SKU_0045,independent,intermittent,0,33,3.53,0,0
2024-08-19,SKU_0045,independent,intermittent,5,34,2.96,0,0
2024-08-26,SKU_0045,independent,intermittent,9,35,2.61,0,0
2024-09-02,SKU_0045,independent,intermittent,8,36,1.25,0,0
2024-09-09,SKU_0045,independent,intermittent,0,37,0.72,0,0
2024-09-16,SKU_0045,independent,intermittent,0,38,0.57,0,0
2024-09-23,SKU_0045,independent,intermittent,8,39,0.5,0,0
2024-09-30,SKU_0045,independent,intermittent,7,40,0.5,0,0
2024-10-07,SKU_0045,independent,intermittent,5,41,0.5,1,0
2024-10-14,SKU_0045,independent,intermittent,0,42,0.5,0,0
2024-10-21,SKU_0045,independent,intermittent,2,43,0.5,0,0
2024-10-28,SKU_0045,independent,intermittent,0,44,0.5,0,0
2024-11-04,SKU_0045,independent,intermittent,14,45,0.5,0,0
2024-11-11,SKU_0045,independent,intermittent,10,46,0.5,0,0
2024-11-18,SKU_0045,independent,intermittent,0,47,0.5,0,0
2024-11-25,SKU_0045,independent,intermittent,5,48,0.5,0,0
2024-12-02,SKU_0045,independent,intermittent,11,49,0.5,0,0
2024-12-09,SKU_0045,independent,intermittent,7,50,0.5,0,0
2024-12-16,SKU_0045,independent,intermittent,0,51,0.5,0,0
2024-12-23,SKU_0045,independent,intermittent,5,52,0.5,0,0
2024-12-30,SKU_0045,independent,intermittent,5,1,0.66,0,0
2025-01-06,SKU_0045,independent,intermittent,5,2,1.85,0,0
2025-01-13,SKU_0045,independent,intermittent,0,3,1.5,0,0
2025-01-20,SKU_0045,independent,intermittent,0,4,1.41,1,0
2025-01-27,SKU_0045,independent,intermittent,7,5,2.31,1,0
2025-02-03,SKU_0045,independent,intermittent,5,6,1.81,1,0
2025-02-10,SKU_0045,independent,intermittent,1,7,2.48,1,0
2025-02-17,SKU_0045,independent,intermittent,11,8,1.88,0,0
2025-02-24,SKU_0045,independent,intermittent,0,9,2.23,0,0
2025-03-03,SKU_0045,independent,intermittent,9,10,2.88,0,0
2025-03-10,SKU_0045,independent,intermittent,7,11,3.18,0,0
2025-03-17,SKU_0045,independent,intermittent,18,12,3.1,0,0
2025-03-24,SKU_0045,independent,intermittent,11,13,3.13,0,0
2025-03-31,SKU_0045,independent,intermittent,6,14,3.22,0,0
2025-04-07,SKU_0045,independent,intermittent,5,15,2.98,0,1
2025-04-14,SKU_0045,independent,intermittent,14,16,3.44,0,1
2025-04-21,SKU_0045,independent,intermittent,4,17,3.76,0,1
2025-04-28,SKU_0045,independent,intermittent,8,18,4.53,0,1
2025-05-05,SKU_0045,independent,intermittent,7,19,4.54,1,1
2025-05-12,SKU_0045,independent,intermittent,0,20,4.06,0,1
2025-05-19,SKU_0045,independent,intermittent,8,21,5.05,0,1
2025-05-26,SKU_0045,independent,intermittent,0,22,5.03,0,1
2025-06-02,SKU_0045,independent,intermittent,9,23,5.13,0,1
2025-06-09,SKU_0045,independent,intermittent,0,24,5.74,0,1
2025-06-16,SKU_0045,independent,intermittent,8,25,5.98,0,1
2025-06-23,SKU_0045,independent,intermittent,7,26,5.97,0,1
2025-06-30,SKU_0045,independent,intermittent,5,27,5.3,0,1
2025-07-07,SKU_0045,independent,intermittent,7,28,5.34,0,1
2025-07-14,SKU_0045,independent,intermittent,0,29,5.34,0,1
2025-07-21,SKU_0045,independent,intermittent,5,30,5.26,0,1
2025-07-28,SKU_0045,independent,intermittent,6,31,4.36,0,1
2025-08-04,SKU_0045,independent,intermittent,7,32,3.99,0,1
2025-08-11,SKU_0045,independent,intermittent,7,33,3.15,0,1
2025-08-18,SKU_0045,independent,intermittent,11,34,2.55,0,1
2025-08-25,SKU_0045,independent,intermittent,6,35,2.66,0,1
2025-09-01,SKU_0045,independent,intermittent,8,36,2.24,0,1
2025-09-08,SKU_0045,independent,intermittent,0,37,1.15,0,1
2025-09-15,SKU_0045,independent,intermittent,5,38,0.96,0,1
2025-09-22,SKU_0045,independent,intermittent,7,39,0.5,0,1
2025-09-29,SKU_0045,independent,intermittent,11,40,0.5,0,1
2025-10-06,SKU_0045,independent,intermittent,0,41,0.5,1,1
2025-10-13,SKU_0045,independent,intermittent,8,42,0.5,0,1
2025-10-20,SKU_0045,independent,intermittent,5,43,0.5,0,1
2025-10-27,SKU_0045,independent,intermittent,17,44,0.5,0,1
2025-11-03,SKU_0045,independent,intermittent,5,45,0.5,0,1
2025-11-10,SKU_0045,independent,intermittent,3,46,0.5,0,1
2025-11-17,SKU_0045,independent,intermittent,10,47,0.5,0,1
2025-11-24,SKU_0045,independent,intermittent,7,48,0.5,0,1
2025-12-01,SKU_0045,independent,intermittent,6,49,0.5,0,1
2025-12-08,SKU_0045,independent,intermittent,5,50,0.5,0,1
2025-12-15,SKU_0045,independent,intermittent,16,51,0.5,0,1
2025-12-22,SKU_0045,independent,intermittent,8,52,0.5,0,1
2025-12-29,SKU_0045,independent,intermittent,0,1,1.24,0,1
2026-01-05,SKU_0045,independent,intermittent,8,2,0.87,0,1
2026-01-12,SKU_0045,independent,intermittent,8,3,1.07,0,1
2026-01-19,SKU_0045,independent,intermittent,13,4,1.46,0,1
2026-01-26,SKU_0045,independent,intermittent,0,5,2.2,1,1
2026-02-02,SKU_0045,independent,intermittent,0,6,2.2,1,1
2026-02-09,SKU_0045,independent,intermittent,0,7,2.07,1,1
2026-02-16,SKU_0045,independent,intermittent,9,8,2.59,0,1
2026-02-23,SKU_0045,independent,intermittent,7,9,2.57,0,1
2026-03-02,SKU_0045,independent,intermittent,9,10,2.99,0,1
2026-03-09,SKU_0045,independent,intermittent,6,11,2.52,0,1
2026-03-16,SKU_0045,independent,intermittent,7,12,2.77,0,1
2026-03-23,SKU_0045,independent,intermittent,7,13,2.88,0,1
2026-03-30,SKU_0045,independent,intermittent,5,14,2.66,0,1
2026-04-06,SKU_0045,independent,intermittent,12,15,3.45,0,1
2026-04-13,SKU_0045,independent,intermittent,4,16,3.63,0,1
2026-04-20,SKU_0045,independent,intermittent,20,17,3.77,0,1
2026-04-27,SKU_0045,independent,intermittent,0,18,3.93,0,1
2026-05-04,SKU_0045,independent,intermittent,3,19,3.77,1,1
2026-05-11,SKU_0045,independent,intermittent,6,20,4.38,0,1
2026-05-18,SKU_0045,independent,intermittent,0,21,4.66,0,1
2026-05-25,SKU_0045,independent,intermittent,8,22,4.74,0,1
2024-06-03,SKU_0046,hospital,shocked,65,23,5.7,0,0
2024-06-10,SKU_0046,hospital,shocked,91,24,5.63,0,0
2024-06-17,SKU_0046,hospital,shocked,88,25,6.0,0,0
2024-06-24,SKU_0046,hospital,shocked,73,26,6.33,0,0
2024-07-01,SKU_0046,hospital,shocked,69,27,5.66,0,0
2024-07-08,SKU_0046,hospital,shocked,115,28,5.52,0,0
2024-07-15,SKU_0046,hospital,shocked,49,29,5.93,0,0
2024-07-22,SKU_0046,hospital,shocked,104,30,5.34,0,0
2024-07-29,SKU_0046,hospital,shocked,113,31,4.51,0,0
2024-08-05,SKU_0046,hospital,shocked,87,32,4.4,0,0
2024-08-12,SKU_0046,hospital,shocked,94,33,3.53,0,0
2024-08-19,SKU_0046,hospital,shocked,122,34,2.96,0,0
2024-08-26,SKU_0046,hospital,shocked,75,35,2.61,0,0
2024-09-02,SKU_0046,hospital,shocked,78,36,1.25,0,0
2024-09-09,SKU_0046,hospital,shocked,81,37,0.72,0,0
2024-09-16,SKU_0046,hospital,shocked,123,38,0.57,0,0
2024-09-23,SKU_0046,hospital,shocked,126,39,0.5,0,0
2024-09-30,SKU_0046,hospital,shocked,58,40,0.5,0,0
2024-10-07,SKU_0046,hospital,shocked,111,41,0.5,1,0
2024-10-14,SKU_0046,hospital,shocked,113,42,0.5,0,0
2024-10-21,SKU_0046,hospital,shocked,132,43,0.5,0,0
2024-10-28,SKU_0046,hospital,shocked,102,44,0.5,0,0
2024-11-04,SKU_0046,hospital,shocked,91,45,0.5,0,0
2024-11-11,SKU_0046,hospital,shocked,121,46,0.5,0,0
2024-11-18,SKU_0046,hospital,shocked,109,47,0.5,0,0
2024-11-25,SKU_0046,hospital,shocked,148,48,0.5,0,0
2024-12-02,SKU_0046,hospital,shocked,115,49,0.5,0,0
2024-12-09,SKU_0046,hospital,shocked,95,50,0.5,0,0
2024-12-16,SKU_0046,hospital,shocked,61,51,0.5,0,0
2024-12-23,SKU_0046,hospital,shocked,76,52,0.5,0,0
2024-12-30,SKU_0046,hospital,shocked,54,1,0.66,0,0
